,time,day,duration,flow_rate,variability,isleak
118,0:17:01,Fri,42,0.689536658,0.41841039,FALSE
119,8:35:20,Wed,341,0.836763855,0.466623209,FALSE
120,23:31:34,Wed,87,2.775899132,0.562980438,FALSE
121,10:29:50,Sat,15,0.705099381,0.184111473,FALSE
122,15:09:19,Sun,10,0.695395072,0.42155326,FALSE
123,12:02:25,Tue,10,2.902425168,0.233753708,FALSE
124,1:05:16,Mon,38,0.701339619,0.175592506,FALSE
125,11:00:58,Fri,416,0.682442488,0.256317858,FALSE
126,1:56:42,Thu,24,2.610927386,0.216798684,FALSE
127,21:05:40,Sun,18,1.969661248,0.400388656,FALSE
128,17:26:25,Thu,84,0.775413191,0.213077851,FALSE
129,0:06:59,Wed,154,0.606540577,0.203144775,FALSE
130,15:35:44,Fri,113,2.242539371,0.27120232,FALSE
131,5:22:33,Sat,366,0.615093385,0.213331851,FALSE
132,7:42:06,Sat,45,2.245114874,0.564017254,FALSE
133,10:57:39,Mon,150,0.723562321,0.287746141,FALSE
134,21:26:44,Thu,104,0.536672447,0.240334491,FALSE
135,23:17:33,Mon,21,1.726708761,0.213457378,FALSE
136,23:46:26,Sat,100,2.204977702,0.246768818,FALSE
137,9:47:37,Thu,27,0.679694439,0.293296793,FALSE
138,19:28:16,Thu,132,0.676105942,0.117070008,FALSE
139,8:09:45,Sun,105,2.05979549,0.242107002,FALSE
140,9:15:13,Tue,23,0.854788968,0.234290667,FALSE
141,3:30:34,Wed,43,2.753822153,0.110392732,FALSE
142,9:29:48,Wed,26,0.635694855,0.443887993,FALSE
143,21:21:53,Mon,116,1.88425665,0.553667538,FALSE
144,2:43:40,Tue,390,0.717386766,0.54504555,FALSE
145,21:12:38,Tue,27,2.101543831,0.391502337,FALSE
146,12:45:01,Wed,139,0.653054711,0.255905136,FALSE
147,10:41:12,Thu,368,0.535037382,0.505702358,FALSE
148,8:09:42,Sun,1620,2.588018595,0.106772371,FALSE
149,5:34:03,Sun,400,1.92431343,0.142921047,FALSE
150,15:00:17,Tue,380,2.696519946,0.185085632,FALSE
151,4:48:54,Mon,17,2.366002846,0.088085383,FALSE
152,0:17:59,Thu,20,2.013968318,0.166474008,FALSE
153,0:24:11,Wed,78,0.792926786,0.245618906,FALSE
154,20:39:29,Sun,1142,2.801617253,0.367030946,FALSE
155,6:59:38,Sat,475,0.793546998,0.235538993,FALSE
156,21:01:30,Thu,34,2.008506603,0.129052864,FALSE
157,4:01:44,Sun,180,0.580240373,0.110814904,FALSE
158,9:58:39,Mon,14,0.741516465,0.28313927,FALSE
159,10:42:24,Sun,405,1.334126163,0.352898937,FALSE
160,23:27:39,Thu,27,2.008643816,0.251311106,FALSE
161,9:51:35,Fri,197,0.625247126,0.167989044,FALSE
162,4:24:00,Wed,90,1.950374919,0.145021475,FALSE
163,19:00:36,Mon,18,2.018751877,0.279967708,FALSE
164,9:54:49,Fri,27,1.893048954,0.219333257,FALSE
165,22:50:57,Tue,668,0.78285996,0.22583574,FALSE
166,5:23:42,Sun,65,2.278277869,0.437167116,FALSE
167,20:24:44,Mon,368,1.834250567,0.410643322,FALSE
168,15:24:44,Wed,107,1.522612924,0.278358389,FALSE
169,21:15:24,Tue,537,0.71053646,0.268909872,FALSE
170,14:11:22,Tue,1344,0.918110535,0.514835766,FALSE
171,9:27:30,Sun,1587,1.920251827,0.249788483,FALSE
172,4:10:10,Fri,655,0.706831931,0.210778109,FALSE
173,20:53:36,Thu,20,2.786588802,0.420013133,FALSE
174,20:03:02,Wed,10,0.578305689,0.469453496,FALSE
175,22:17:44,Fri,10,0.52795748,0.451933469,FALSE
176,14:27:32,Thu,1659,2.575184,0.209388579,FALSE
177,16:59:44,Mon,72,2.387561574,0.178379963,FALSE
178,17:28:56,Tue,21,2.920014104,0.46276526,FALSE
179,9:51:22,Tue,121,3.041965323,0.377781501,FALSE
180,17:48:34,Sat,780,0.653878551,0.449507393,FALSE
181,19:44:47,Thu,33,1.959788677,0.40955493,FALSE
182,22:24:32,Wed,14,0.927107622,0.050791868,FALSE
183,22:25:09,Wed,31,2.688754695,0.178303948,FALSE
184,22:28:12,Tue,63,2.012035438,0.072389478,FALSE
185,1:46:11,Mon,241,0.763867161,0.567637003,FALSE
186,10:15:45,Sun,37,0.67813693,0.349299011,FALSE
187,17:02:17,Thu,1631,2.70868648,0.130821349,FALSE
188,6:48:51,Tue,1092,2.791011901,0.297741162,FALSE
189,22:11:18,Thu,31,0.679770005,0.328974972,FALSE
190,20:39:38,Mon,50,2.00373537,0.185432646,FALSE
191,10:33:34,Tue,30,0.768278754,0.365144579,FALSE
192,10:19:22,Thu,28,0.704772985,0.303957094,FALSE
193,8:27:06,Thu,53,0.818404079,0.347748929,FALSE
194,10:15:23,Sun,1071,1.934287701,0.31311368,FALSE
195,12:17:56,Fri,20,0.87820425,0.213505087,FALSE
196,7:06:24,Mon,29,0.588469035,0.286590985,FALSE
197,9:30:26,Sat,26,1.961482483,0.256858144,FALSE
198,4:49:50,Fri,16,0.592657883,0.278173176,FALSE
199,18:22:48,Mon,102,0.849615669,0.244626511,FALSE
200,0:38:43,Mon,68,0.679097391,0.111436335,FALSE
201,22:01:11,Thu,533,0.679664813,0.281596174,FALSE
202,18:24:24,Sun,13,2.759849446,0.118605401,FALSE
203,1:48:43,Tue,11,0.554028695,0.099846998,FALSE
204,7:54:54,Thu,41,0.640966714,0.241428269,FALSE
205,21:49:47,Fri,31,0.64466776,0.072755471,FALSE
206,0:37:50,Sun,17,2.342453473,0.549841921,FALSE
207,4:46:46,Mon,464,0.606966842,0.066116033,FALSE
208,21:02:33,Sat,582,2.205201364,0.603074072,FALSE
209,1:02:56,Fri,77,0.706683074,0.158557517,FALSE
210,9:23:35,Wed,822,0.599401442,0.424152306,FALSE
211,21:11:43,Thu,488,2.894487743,0.165018214,FALSE
212,19:53:29,Sun,16,3.013895507,0.367702902,FALSE
213,23:03:25,Thu,101,2.556229449,0.253628102,FALSE
214,1:56:39,Wed,158,1.991749461,0.203673939,FALSE
215,21:50:40,Wed,13,0.720078435,0.52749995,FALSE
216,9:22:49,Thu,194,1.914681133,0.323354667,FALSE
217,5:01:45,Sun,117,0.553510973,0.209565159,FALSE
218,6:18:27,Wed,36,0.644659511,0.368830443,FALSE
219,17:50:05,Tue,54,0.687503631,0.297584405,FALSE
220,19:53:36,Wed,11,0.556235798,0.343965801,FALSE
221,5:42:23,Wed,1061,0.777745827,0.241717449,FALSE
222,19:43:58,Mon,477,2.007229884,0.362413181,FALSE
223,20:26:23,Sun,1080,0.690599453,0.377553999,FALSE
224,1:49:03,Mon,35,0.57456138,0.443255126,FALSE
225,22:18:02,Fri,33,0.70247402,0.210497716,FALSE
226,17:25:19,Fri,46,1.952018794,0.153901424,FALSE
227,23:41:20,Thu,20,0.685179955,0.277033819,FALSE
228,0:04:22,Sat,292,0.669683615,0.153006764,FALSE
229,3:59:16,Mon,236,0.584799982,0.094047458,FALSE
230,23:15:13,Tue,13,0.623573036,0.230289733,FALSE
231,4:02:17,Thu,131,0.582995452,0.289336195,FALSE
232,14:49:40,Mon,245,0.898090396,0.034630902,FALSE
233,6:50:20,Sun,1364,0.762559881,0.296937521,FALSE
234,23:52:11,Tue,1074,0.658282567,0.242271481,FALSE
235,14:28:55,Thu,928,0.622578466,0.416128735,FALSE
236,4:01:25,Sun,36,3.075210874,0.328587768,FALSE
237,5:04:22,Sun,24,0.759155305,0.22232865,FALSE
238,19:15:26,Tue,59,2.081363874,0.263090315,FALSE
239,6:12:13,Sat,64,0.65737291,0.254418941,FALSE
240,19:02:15,Mon,260,2.048683367,0.523657961,FALSE
241,17:56:57,Fri,419,1.179601852,0.27068044,FALSE
242,0:12:21,Tue,165,2.002994508,0.190943887,FALSE
243,22:26:35,Tue,160,0.668880016,0.421921931,FALSE
244,23:27:10,Thu,850,2.474711104,0.463174695,FALSE
245,17:41:21,Thu,18,0.557999396,0.391567508,FALSE
246,22:22:36,Sat,49,2.736352342,0.176136708,FALSE
247,4:12:04,Sun,107,0.712473506,0.191158097,FALSE
248,17:57:03,Fri,247,2.200838198,0.458090626,FALSE
249,12:34:43,Fri,36,0.812257698,0.116197469,FALSE
250,15:23:48,Mon,28,3.007990363,0.442217045,FALSE
251,14:18:28,Tue,1413,2.632498454,0.07867906,FALSE
252,19:15:20,Fri,32,1.764336063,0.221702868,FALSE
253,21:56:18,Tue,26,2.117039385,0.270300972,FALSE
254,14:34:27,Fri,1638,0.853366198,0.267402093,FALSE
255,8:44:34,Wed,61,0.664953712,0.24766263,FALSE
256,21:56:01,Tue,1130,3.024927057,0.334231153,FALSE
257,0:40:02,Thu,60,0.84878299,0.141276342,FALSE
258,0:14:35,Wed,30,0.502328973,0.293532706,FALSE
259,0:48:03,Mon,59,1.011897695,0.37974661,FALSE
260,17:04:43,Mon,34,0.833384663,0.267217019,FALSE
261,21:23:02,Tue,30,0.629502951,0.441803739,FALSE
262,23:23:48,Tue,42,0.693348987,0.308322783,FALSE
263,18:21:39,Wed,1222,0.662607924,0.389493326,FALSE
264,18:09:35,Sun,15,0.601918241,0.194135971,FALSE
265,14:13:57,Wed,11,2.90657658,0.57928792,FALSE
266,22:36:03,Sun,494,0.648145981,0.376791959,FALSE
267,7:11:22,Sat,1339,2.049400465,0.265458151,FALSE
268,18:03:03,Mon,302,0.563312749,0.124455177,FALSE
269,20:46:55,Tue,227,2.250465762,0.338489504,FALSE
270,12:25:18,Tue,844,6.265248132,0.471740045,FALSE
271,12:18:00,Mon,26,0.687185894,0.307145184,FALSE
272,5:04:39,Mon,45,0.759585948,0.464722121,FALSE
273,3:20:08,Wed,19,1.832394666,0.306988172,FALSE
274,12:57:58,Tue,610,6.912373328,0.327350822,FALSE
275,15:20:07,Mon,14,2.105515196,0.124311536,FALSE
276,5:45:44,Thu,549,2.760121416,0.401703278,FALSE
277,14:26:21,Mon,545,1.907809886,0.565809358,FALSE
278,22:35:31,Thu,1140,1.569876466,0.172140108,FALSE
279,22:05:55,Mon,46,0.801165453,0.147494547,FALSE
280,22:45:17,Mon,64,2.081748049,0.271945493,FALSE
281,14:30:09,Fri,606,0.753947505,0.456023666,FALSE
282,20:52:32,Fri,586,2.702472309,0.12293131,FALSE
283,20:16:34,Wed,42,0.821112711,0.273963222,FALSE
284,1:01:59,Wed,10,0.701634875,0.576792277,FALSE
285,23:23:26,Mon,900,2.842589432,0.360495988,FALSE
286,9:57:35,Fri,216,0.664927193,0.225345985,FALSE
287,12:05:17,Mon,17,0.85526159,0.258324922,FALSE
288,12:39:35,Mon,42,7.257177298,0.130065512,FALSE
289,16:12:51,Thu,15,2.640616368,0.495055351,FALSE
290,10:39:02,Wed,14,0.788445723,0.418004544,FALSE
291,16:41:56,Sat,253,2.814923332,0.306727732,FALSE
292,11:20:36,Tue,12,0.839461683,0.20781736,FALSE
293,19:15:25,Wed,60,1.494337641,0.195825027,FALSE
294,20:04:49,Sat,189,2.182367275,0.516539669,FALSE
295,3:34:17,Fri,106,2.292025173,0.110238993,FALSE
296,3:28:38,Thu,76,0.663760641,0.169658551,FALSE
297,2:18:31,Sun,1147,0.730818814,0.27175671,FALSE
298,2:25:18,Sun,97,3.119781751,0.480992313,FALSE
299,3:47:00,Fri,343,2.279487905,0.061466597,FALSE
300,23:10:57,Tue,150,0.833907435,0.106338444,FALSE
301,16:10:05,Thu,97,2.270029968,0.428909734,FALSE
302,9:54:11,Tue,23,0.548315899,0.135686962,FALSE
303,23:25:17,Mon,160,0.494837984,0.282899348,FALSE
304,22:58:42,Fri,56,1.941093081,0.240793766,FALSE
305,13:04:24,Sat,124,2.178174346,0.116872287,FALSE
306,10:57:39,Mon,150,0.723562321,0.287746141,FALSE
307,20:47:34,Wed,287,1.684866585,0.059794294,FALSE
308,0:44:19,Wed,76,0.658439875,0.306241658,FALSE
309,12:49:13,Sun,11,6.590704115,0.396837913,FALSE
310,21:33:00,Thu,74,0.684224856,0.243198715,FALSE
311,10:24:44,Sun,21,2.113662226,0.104560815,FALSE
312,10:49:25,Tue,10,2.349427055,0.168943021,FALSE
313,2:16:50,Sun,50,1.968457366,0.339608552,FALSE
314,13:16:24,Sat,39,2.036641382,0.065197297,FALSE
315,9:22:39,Fri,219,0.610394748,0.471912172,FALSE
316,11:26:53,Fri,533,0.838875429,0.173079029,FALSE
317,6:08:15,Tue,107,0.600655067,0.34929203,FALSE
318,18:24:33,Tue,17,0.684605767,0.634454116,FALSE
319,9:38:00,Mon,1178,1.828697945,0.137630255,FALSE
320,15:16:28,Tue,108,2.707209986,0.172616599,FALSE
321,14:21:40,Sat,14,0.591099153,0.240244579,FALSE
322,15:51:30,Fri,57,0.736489687,0.348488977,FALSE
323,18:42:49,Tue,12,2.156261519,0.417582195,FALSE
324,11:04:46,Mon,64,1.840762582,0.198406889,FALSE
325,20:47:13,Tue,16,0.762638368,0.218473611,FALSE
326,17:31:34,Thu,292,2.693957289,0.453384911,FALSE
327,16:10:47,Wed,37,0.618067775,0.18913555,FALSE
328,3:30:03,Thu,1520,0.695837856,0.146754154,FALSE
329,19:16:06,Wed,19,0.57921313,0.225283791,FALSE
330,11:02:51,Wed,16,0.67151039,0.267958781,FALSE
331,4:07:18,Sun,197,0.816228629,0.68801218,FALSE
332,6:28:55,Sun,1161,2.914098862,0.178036361,FALSE
333,21:12:27,Thu,147,0.529791306,0.360654655,FALSE
334,22:41:48,Wed,262,0.764192716,0.389834337,FALSE
335,23:30:03,Sat,142,0.818622431,0.147423637,FALSE
336,1:34:45,Wed,16,0.910237995,0.45614178,FALSE
337,23:25:08,Tue,13,0.720457704,0.464013962,FALSE
338,22:29:41,Thu,16,0.729819298,0.339426406,FALSE
339,6:22:36,Thu,138,0.637308045,0.218527529,FALSE
340,20:28:10,Sun,137,0.603730551,0.212779054,FALSE
341,15:52:10,Mon,10,2.043979212,0.048031706,FALSE
342,21:01:46,Tue,25,2.803600735,0.271910141,FALSE
343,11:06:46,Mon,119,2.079567694,0.206219882,FALSE
344,1:12:56,Sat,1463,0.611567749,0.226786466,FALSE
345,9:22:41,Tue,13,2.96375259,0.335185253,FALSE
346,17:54:17,Thu,12,0.608594459,0.221969079,FALSE
347,15:10:05,Fri,28,0.729515369,0.05320716,FALSE
348,3:01:33,Fri,1182,0.584486375,0.245225085,FALSE
349,16:56:46,Wed,23,0.705556944,0.275247064,FALSE
350,10:19:20,Fri,31,1.177519539,0.140127816,FALSE
351,19:31:25,Thu,140,2.198039978,0.612159473,FALSE
352,0:41:20,Fri,56,2.203684939,0.522596621,FALSE
353,7:30:37,Thu,201,0.617006473,0.212573337,FALSE
354,21:41:14,Wed,92,0.722045836,0.290919905,FALSE
355,11:07:03,Thu,16,0.618401566,0.515391985,FALSE
356,10:27:00,Fri,353,0.593838137,0.27924588,FALSE
357,11:58:39,Sun,1208,7.068740334,0.198343463,FALSE
358,5:56:11,Sun,130,0.591513917,0.305349663,FALSE
359,10:58:34,Sun,24,2.023073423,0.536890272,FALSE
360,4:52:45,Sat,37,0.647297227,0.142496976,FALSE
361,23:29:32,Mon,278,0.664410637,0.423365833,FALSE
362,7:17:58,Wed,11,0.825514804,0.196842824,FALSE
363,21:56:30,Thu,155,2.570484921,0.286564755,FALSE
364,22:33:09,Thu,1102,0.641761973,0.185808013,FALSE
365,7:13:22,Fri,34,0.676701853,0.536807544,FALSE
366,5:00:08,Wed,118,0.800766023,0.408543837,FALSE
367,10:18:54,Mon,833,0.704291443,0.220731392,FALSE
368,19:33:50,Tue,15,0.626070669,0.357784643,FALSE
369,22:27:44,Mon,37,0.922061701,0.13592601,FALSE
370,0:01:01,Wed,10,2.283559865,0.400067903,FALSE
371,14:01:01,Thu,260,0.542597799,0.256795581,FALSE
372,23:38:45,Tue,14,0.646218476,0.202103221,FALSE
373,20:37:53,Thu,13,0.627250743,0.24440838,FALSE
374,0:48:34,Mon,83,2.091204154,0.194782332,FALSE
375,5:13:17,Sat,255,0.632015706,0.178350201,FALSE
376,0:49:18,Sun,204,1.971452296,0.238747536,FALSE
377,10:04:31,Sun,66,0.659514063,0.192510543,FALSE
378,2:22:34,Thu,652,1.942783417,0.320301509,FALSE
379,0:44:32,Sun,27,2.129142067,0.36563065,FALSE
380,11:53:10,Sat,1392,0.632748408,0.453264222,FALSE
381,10:00:50,Mon,1618,0.781599041,0.249585696,FALSE
382,5:25:17,Sun,960,1.298350781,0.252037631,FALSE
383,8:16:32,Sun,53,0.573971691,0.204693159,FALSE
384,23:01:28,Tue,11,2.220365729,0.185278106,FALSE
385,2:18:50,Sat,163,0.86819655,0.197783584,FALSE
386,6:23:26,Thu,120,0.704233713,0.15013544,FALSE
387,17:52:31,Wed,114,0.690911594,0.396773586,FALSE
388,7:46:36,Sat,24,0.6081224,0.470819072,FALSE
389,6:44:27,Mon,33,2.007552427,0.716691617,FALSE
390,9:48:34,Sat,107,0.519202983,0.242831318,FALSE
391,6:15:18,Mon,17,0.664250038,0.091533731,FALSE
392,13:52:25,Tue,96,0.614031567,0.279616494,FALSE
393,11:48:27,Wed,30,6.457489446,0.166551237,FALSE
394,10:54:55,Sat,294,2.761866036,0.255701707,FALSE
395,12:08:13,Sun,199,6.041561428,0.143558284,FALSE
396,14:28:41,Thu,10,3.167025338,0.259800371,FALSE
397,10:17:44,Fri,607,0.658321404,0.162760002,FALSE
398,11:10:39,Sun,11,2.894574249,0.288362503,FALSE
399,0:12:52,Tue,169,0.727277315,0.084428422,FALSE
400,9:48:46,Wed,14,0.724306734,0.2800742,FALSE
401,21:52:34,Fri,37,0.606617504,0.500777612,FALSE
402,10:50:46,Sat,83,0.58861367,0.305230882,FALSE
403,0:22:22,Sun,165,0.592425215,0.234013431,FALSE
404,0:44:58,Fri,26,0.574808486,0.281535216,FALSE
405,12:40:43,Sun,30,0.755765739,0.37593139,FALSE
406,2:23:08,Tue,553,0.657074009,0.195538741,FALSE
407,1:26:18,Wed,42,1.971284198,0.123853212,FALSE
408,21:26:58,Sun,441,2.792007043,0.088035962,FALSE
409,23:56:29,Wed,68,0.667927931,0.163534356,FALSE
410,10:48:12,Wed,25,0.741903983,0.43220373,FALSE
411,8:28:57,Sun,27,0.788640509,0.466644138,FALSE
412,17:16:44,Sun,47,0.586138072,0.399716054,FALSE
413,9:48:40,Fri,364,0.645078644,0.217632008,FALSE
414,0:10:00,Fri,15,0.709544696,0.415977777,FALSE
415,9:19:44,Thu,268,0.726872172,0.176255933,FALSE
416,22:41:52,Tue,454,2.148365922,0.354654692,FALSE
417,17:38:25,Tue,327,0.610950425,0.217467921,FALSE
418,17:45:19,Mon,19,0.599990155,0.599225484,FALSE
419,3:38:37,Sat,1349,0.676555407,0.157390853,FALSE
420,1:45:29,Sat,246,0.649809318,0.21250269,FALSE
421,5:33:44,Sun,15,0.520077584,0.702730816,FALSE
422,18:05:41,Wed,21,1.631387728,0.149052459,FALSE
423,2:49:07,Wed,23,3.030668276,0.405571521,FALSE
424,15:37:59,Fri,65,0.81466238,0.176388376,FALSE
425,16:49:35,Tue,688,2.44478206,0.490518761,FALSE
426,22:47:18,Tue,378,2.021523494,0.10775594,FALSE
427,3:31:43,Mon,35,0.683848789,0.207775969,FALSE
428,22:29:06,Sun,237,1.912591096,0.066881453,FALSE
429,0:50:47,Sat,63,1.974477372,0.212427987,FALSE
430,16:07:32,Sat,116,0.851307743,0.085108405,FALSE
431,6:57:51,Thu,191,0.720056277,0.084493247,FALSE
432,6:34:39,Tue,41,1.32265485,0.308310643,FALSE
433,22:18:46,Thu,125,0.659836383,0.093993667,FALSE
434,8:07:18,Sat,432,0.753141467,0.289570566,FALSE
435,20:06:43,Fri,322,0.601037609,0.38774603,FALSE
436,22:15:01,Mon,199,0.840514096,0.168174475,FALSE
437,18:17:44,Mon,18,0.770843391,0.304211025,FALSE
438,7:33:12,Thu,179,0.748146784,0.362895088,FALSE
439,3:25:09,Tue,234,0.628297305,0.3175469,FALSE
440,20:05:52,Sat,84,0.59835019,0.514479265,FALSE
441,11:20:37,Tue,15,3.023630095,0.37005859,FALSE
442,1:22:15,Fri,93,2.076934474,0.136463366,FALSE
443,9:39:18,Fri,102,2.070088271,0.094789625,FALSE
444,22:20:48,Sun,29,2.670040659,0.456020773,FALSE
445,21:55:12,Tue,17,2.987668956,0.153657546,FALSE
446,8:05:05,Tue,33,5.824414757,0.520338235,FALSE
447,18:19:32,Tue,19,1.820785943,0.10292851,FALSE
448,19:37:03,Tue,615,0.658170259,0.264511642,FALSE
