,time,day,duration,flow_rate,variability,isleak
45,19:20:56,Sat,1020,0.388902962,0.217683018,FALSE
46,19:17:35,Tue,41,0.702428648,0.243644408,FALSE
47,3:12:34,Wed,107,1.900893225,0.395031671,FALSE
48,3:15:45,Sun,323,0.534849187,0.201941451,FALSE
49,9:09:31,Thu,12,0.478820792,0.239184465,FALSE
50,5:18:23,Wed,64,2.328104041,0.693140607,FALSE
51,22:12:03,Wed,11,0.690342847,0.426782221,FALSE
52,15:54:04,Wed,23,3.754593099,0.374292796,FALSE
53,9:17:40,Sun,1177,1.652517158,0.339314939,FALSE
54,9:16:10,Tue,110,0.660926044,0.328629255,FALSE
55,22:48:47,Mon,28,3.059485964,0.115135549,FALSE
56,11:16:36,Wed,16,1.727348926,0.268593023,FALSE
57,22:42:58,Sun,39,0.228434845,0.313641289,FALSE
58,19:08:55,Tue,23,0.571389528,0.449765525,FALSE
59,21:57:07,Sat,19,0.343579076,0.312947316,FALSE
60,3:23:26,Wed,72,0.617285571,0.086388446,FALSE
61,19:26:42,Mon,1461,0.390688528,0.204968851,FALSE
62,0:37:28,Sat,143,0.361550162,0.80962449,FALSE
63,16:02:41,Wed,504,0.554344514,0.165115992,FALSE
64,22:42:40,Wed,1439,0.699153411,0.188220911,FALSE
65,18:33:29,Mon,242,0.637414383,0.311030871,FALSE
66,11:59:49,Thu,73,0.382793767,0.298034321,FALSE
67,2:28:31,Fri,10,0.399950839,0.274238521,FALSE
68,12:35:21,Sat,17,2.296531694,0.302056085,FALSE
69,11:41:49,Tue,29,2.538547945,0.355095406,FALSE
70,20:35:18,Fri,404,0.694651702,0.175856806,FALSE
71,8:40:20,Tue,198,1.754740514,0.353963517,FALSE
72,5:15:59,Wed,19,3.119272123,0.236815876,FALSE
73,9:25:55,Sun,57,2.028368191,0.259070378,FALSE
74,19:33:10,Sat,1099,2.45775126,0.28255089,FALSE
75,8:08:29,Fri,325,0.793678463,0.089797752,FALSE
76,4:22:46,Fri,54,0.374032524,0.303000774,FALSE
77,18:33:49,Wed,58,1.724616365,0.168324377,FALSE
78,16:31:17,Mon,23,0.84350464,0.08520651,FALSE
79,15:04:05,Fri,39,2.66869328,0.674542955,FALSE
80,13:18:58,Fri,1245,1.906326621,0.151366913,FALSE
81,7:15:36,Mon,474,0.699874748,0.341115206,FALSE
82,17:28:00,Wed,140,1.954444811,0.198104135,FALSE
83,9:20:13,Sun,11,4.866518557,0.415706147,FALSE
84,22:17:58,Thu,167,2.720925685,0.712262773,FALSE
85,11:26:12,Mon,19,0.442349506,0.255359346,FALSE
86,22:03:53,Fri,13,1.761916442,0.510859978,FALSE
87,23:41:45,Wed,119,0.638516421,0.212574208,FALSE
88,23:11:03,Fri,166,0.491832728,0.269455759,FALSE
89,6:29:28,Wed,244,1.246667696,0.231116003,FALSE
90,4:19:34,Wed,18,0.848937186,0.314035113,FALSE
91,0:16:51,Sat,54,0.419115569,0.375632091,FALSE
92,22:56:01,Sun,50,1.963814597,0.532200159,FALSE
93,3:10:04,Tue,12,0.602234676,0.619166649,FALSE
94,3:25:57,Thu,347,2.739352769,0.287573758,FALSE
95,17:46:22,Tue,10,0.461110461,0.579072626,FALSE
96,7:41:12,Sat,76,0.807287704,0.227398025,FALSE
97,10:55:54,Tue,149,1.604527078,0.289925702,FALSE
98,14:57:50,Sat,171,0.876720745,0.24199279,FALSE
99,22:04:13,Wed,204,1.965472693,0.154910871,FALSE
100,21:44:41,Sun,58,0.816166263,0.324802666,FALSE
101,16:35:45,Wed,97,0.437747509,0.406244326,FALSE
102,0:16:22,Sat,1298,0.416765594,0.218123083,TRUE
103,15:16:45,Sat,667,0.604868029,0.270657022,FALSE
104,13:36:57,Tue,101,0.585824464,0.325581051,FALSE
105,14:37:17,Fri,24,0.749557623,0.634778904,FALSE
106,10:11:41,Mon,231,0.710529517,0.374616207,FALSE
107,4:51:15,Fri,1393,0.670270435,0.603814917,FALSE
108,8:12:26,Sun,73,0.765125849,0.23241149,FALSE
109,6:14:04,Wed,9,0.281200409,0.263286357,FALSE
110,16:26:10,Wed,798,3.060143259,0.413899451,FALSE
111,15:06:04,Wed,769,2.294371032,0.220109993,FALSE
112,1:14:05,Sun,229,2.051269989,0.172712073,FALSE
113,5:52:41,Thu,1125,0.791628376,0.099161967,FALSE
114,17:58:26,Fri,68,0.640067145,0.320922398,FALSE
115,12:31:17,Thu,1274,0.340310542,0.195886419,FALSE
116,12:26:55,Wed,42,2.286641125,0.228888788,FALSE
117,11:07:49,Mon,29,1.020357425,0.192428387,FALSE
118,16:08:36,Fri,992,3.064407335,0.356624113,TRUE
119,9:31:19,Sun,147,2.010904828,0.130913819,FALSE
120,23:26:32,Sun,65,2.257310081,0.448425788,FALSE
121,0:53:12,Mon,33,1.419412926,0.600561714,FALSE
122,20:56:55,Sat,270,0.360742961,0.287050725,FALSE
123,13:08:32,Sat,17,2.500350969,0.520269772,FALSE
124,2:30:43,Wed,67,0.617752454,0.240088044,FALSE
125,13:28:40,Tue,99,2.210989944,0.291482015,FALSE
126,16:03:44,Wed,32,0.765562267,0.157069269,FALSE
127,18:06:56,Thu,81,3.01192236,0.223600477,FALSE
128,1:34:05,Sat,24,2.293820618,0.412280328,FALSE
129,13:53:51,Tue,251,0.473295003,0.32962705,FALSE
130,15:25:07,Mon,35,2.54806333,0.24173828,FALSE
131,13:13:39,Sun,45,2.415966547,0.193854467,FALSE
132,12:13:06,Thu,183,2.477204684,0.284394457,FALSE
133,12:16:13,Tue,22,0.714070269,0.380262714,FALSE
134,23:50:41,Fri,430,0.36256797,0.159680902,FALSE
135,16:27:02,Wed,22,2.669079878,0.224389331,FALSE
136,14:20:53,Sun,359,0.496857871,0.307179496,FALSE
137,2:53:30,Mon,126,2.368851258,0.38901117,FALSE
138,23:35:07,Wed,43,0.600725314,0.359794459,FALSE
139,10:20:27,Wed,12,0.731288349,0.263568197,FALSE
140,23:02:42,Sat,141,0.322640813,0.417706933,FALSE
141,0:30:32,Sat,32,1.636440929,0.133335259,FALSE
142,13:38:02,Wed,23,0.479395164,0.806116574,FALSE
143,11:23:56,Thu,16,3.937400101,0.105222479,FALSE
144,1:55:47,Mon,266,2.138788452,0.420346451,FALSE
145,14:22:20,Fri,93,2.386529366,0.211681135,FALSE
146,19:55:35,Mon,16,0.444684457,0.497690427,FALSE
147,14:00:14,Sun,11,0.653801259,0.269252482,FALSE
148,11:29:47,Sat,588,1.582691159,0.148596293,FALSE
149,9:04:27,Sat,301,2.708708935,0.173885828,FALSE
150,15:26:08,Tue,37,2.9506571,0.563802957,FALSE
151,9:46:09,Sat,15,0.451349933,0.225804739,FALSE
152,8:57:44,Fri,763,1.674655085,0.302407828,FALSE
153,20:59:00,Mon,954,2.755474534,0.263734448,FALSE
154,23:49:56,Tue,44,0.652544115,0.369982537,FALSE
155,1:22:28,Tue,1666,0.776610926,0.04839363,FALSE
156,21:00:04,Sun,267,1.967187021,0.277827403,FALSE
157,11:33:58,Wed,30,3.734397851,0.286231433,FALSE
158,3:57:47,Sat,52,0.437028216,0.237815963,FALSE
159,12:24:40,Fri,880,0.590302547,0.126004738,FALSE
160,22:53:25,Thu,51,0.551484677,0.271586652,FALSE
161,8:30:45,Wed,45,2.84483428,0.532835723,FALSE
162,1:30:16,Tue,56,0.859856052,0.107755106,FALSE
163,1:25:51,Fri,812,0.497254779,0.221182225,FALSE
164,0:33:05,Wed,33,2.34559364,0.694870425,FALSE
165,11:04:56,Tue,288,0.41372501,0.072477362,FALSE
166,13:22:19,Sun,221,0.588233581,0.197792841,FALSE
167,0:44:21,Sat,69,1.669237568,0.279845669,FALSE
168,23:27:09,Sun,132,0.25070423,0.349302098,FALSE
169,11:42:19,Sat,183,1.990918332,0.230542326,FALSE
170,22:45:34,Mon,484,0.520044319,0.154260296,FALSE
171,7:40:19,Mon,56,0.667219013,0.69883997,FALSE
172,17:12:01,Tue,61,2.838681071,0.166394264,FALSE
173,21:25:37,Wed,41,3.358788381,0.408569415,FALSE
174,13:21:18,Sun,15,1.905173365,0.1828629,FALSE
175,19:36:18,Wed,10,2.786482866,0.394112905,FALSE
176,22:53:51,Thu,1198,0.908366818,0.197068816,FALSE
177,16:20:41,Sat,23,0.277121591,0.435582076,FALSE
178,6:57:16,Tue,13,0.580461869,0.548519013,FALSE
179,7:26:54,Sun,9,0.433232572,0.465056198,FALSE
180,18:05:55,Mon,1459,0.705819068,0.275806781,FALSE
181,19:04:53,Wed,22,2.382251116,0.093326794,FALSE
182,20:43:51,Fri,396,0.514580754,0.118587925,FALSE
183,11:14:32,Thu,9,2.105550098,0.292570866,FALSE
184,2:43:32,Fri,295,2.134015102,0.226272224,FALSE
185,5:46:10,Sat,25,2.204786027,0.523503096,FALSE
186,9:45:04,Wed,179,1.927104156,0.078708417,FALSE
187,22:56:46,Sun,20,2.122669493,0.261530595,FALSE
188,23:08:49,Wed,1416,0.91710268,0.153402895,FALSE
189,21:20:25,Sat,213,0.525366764,0.131578094,FALSE
190,13:03:20,Tue,9,0.317068142,0.106163389,FALSE
191,5:03:34,Wed,118,0.748679764,0.168878141,FALSE
192,5:24:17,Tue,648,0.58484047,0.1232645,FALSE
193,15:05:30,Wed,168,0.388725904,0.086513648,FALSE
194,7:04:33,Mon,942,0.542335641,0.615599478,FALSE
195,14:23:42,Wed,9,0.640081416,0.269501571,FALSE
196,23:02:37,Thu,12,2.293752989,0.18835466,FALSE
197,13:40:13,Fri,289,0.673365656,0.524631545,FALSE
198,2:19:03,Fri,872,0.836146548,0.156636818,FALSE
199,13:44:30,Sat,38,2.700385211,0.759066115,FALSE
200,0:07:10,Wed,85,1.666495176,0.236475052,FALSE
201,13:58:15,Sat,50,0.891755198,0.477244105,FALSE
202,9:37:10,Wed,12,0.66652086,0.337812622,FALSE
203,19:42:11,Wed,18,1.718465609,0.152748039,FALSE
204,8:17:57,Tue,35,1.358899401,0.371229347,FALSE
205,9:39:10,Mon,44,0.661366534,0.1742706,FALSE
206,6:02:52,Sun,1225,0.659614294,0.088032264,FALSE
207,0:53:27,Wed,797,1.42604161,0.271497812,FALSE
208,3:18:40,Sun,20,0.507170417,0.246846173,FALSE
209,4:52:44,Fri,132,1.898906852,0.379900291,FALSE
210,23:48:04,Thu,49,0.512811934,0.362342122,FALSE
211,9:58:12,Wed,90,1.943552733,0.130743968,FALSE
212,20:02:52,Mon,176,2.235583542,0.408688821,FALSE
213,12:03:13,Fri,20,0.600594867,0.263324139,FALSE
214,19:01:35,Fri,9,3.832092828,0.449508893,FALSE
215,14:42:47,Mon,14,0.31718257,0.221300261,FALSE
216,20:33:46,Fri,471,2.246529951,0.489886123,FALSE
217,17:27:55,Mon,14,2.175966022,0.390903804,FALSE
218,20:31:54,Wed,577,2.311353878,0.347579684,FALSE
219,22:03:14,Wed,33,1.399162473,0.170988883,FALSE
220,8:15:00,Sun,16,0.822614651,0.45110058,FALSE
221,12:17:52,Wed,903,0.846149586,0.139051467,FALSE
222,17:10:55,Tue,307,1.81846445,0.188401909,FALSE
223,9:45:23,Tue,330,1.673536166,0.313664514,FALSE
224,10:00:40,Fri,1385,0.429969771,0.107387972,FALSE
225,9:32:42,Wed,546,2.471784822,0.611863289,TRUE
226,22:02:18,Wed,261,0.411310748,0.354665195,FALSE
227,1:24:47,Sun,10,1.272306924,0.386027895,FALSE
228,10:55:08,Fri,157,3.257152723,0.383703638,FALSE
229,7:52:02,Sat,675,0.412344035,0.218512836,FALSE
230,13:35:23,Thu,70,1.516492104,0.11688033,FALSE
231,12:05:37,Fri,9,0.332254275,0.279901057,FALSE
232,4:49:31,Thu,223,2.452875073,0.175932858,FALSE
233,22:05:07,Mon,251,0.557739176,0.414270417,FALSE
234,17:43:25,Mon,14,3.677413174,0.319884673,FALSE
235,6:15:06,Sat,114,0.228076207,0.182075187,FALSE
236,21:58:12,Tue,34,0.467641848,0.387088001,FALSE
237,0:54:56,Thu,10,2.871339534,0.249956989,FALSE
238,4:40:18,Mon,19,0.623050591,0.327810428,FALSE
239,18:18:38,Sat,98,1.925430149,0.45160084,FALSE
240,4:06:59,Sun,130,0.797857574,0.117426621,FALSE
241,20:50:40,Sat,21,0.75592997,0.519260681,FALSE
242,12:59:20,Fri,19,0.563595115,0.236653119,FALSE
243,21:10:00,Wed,538,0.541189535,0.346938781,FALSE
244,22:11:20,Wed,37,0.370330071,0.243952947,FALSE
245,14:06:00,Tue,790,2.35577749,0.326189025,FALSE
246,9:49:49,Tue,86,0.290231461,0.285566402,FALSE
247,16:04:09,Fri,11,1.241596296,0.355552912,FALSE
248,11:11:12,Tue,12,0.354306894,0.716244834,FALSE
249,12:44:03,Thu,774,0.616379115,0.208086059,FALSE
250,3:28:58,Wed,120,0.750465048,0.188811059,FALSE
251,5:21:02,Sat,106,0.264086917,0.271941585,FALSE
252,11:55:09,Mon,22,1.021245971,0.227316155,FALSE
253,11:17:33,Tue,16,0.767268999,0.16096471,FALSE
254,12:10:59,Thu,37,2.234722194,0.080282234,FALSE
255,16:15:21,Wed,9,1.849081651,0.298799715,FALSE
256,22:55:10,Mon,36,1.078623115,0.292634423,FALSE
257,23:27:32,Sun,89,0.56414324,0.56052638,FALSE
258,15:28:50,Sat,22,2.209089122,0.352610833,FALSE
259,6:36:53,Wed,500,2.029700845,0.271842881,FALSE
260,19:53:51,Wed,75,1.524817576,0.163227897,FALSE
261,3:27:10,Thu,132,0.554273656,0.367380871,FALSE
262,11:42:13,Wed,254,1.321652465,0.152047746,FALSE
263,19:23:38,Fri,656,0.662937572,0.267013571,FALSE
264,14:31:41,Fri,1189,2.654582569,0.303889173,FALSE
265,19:29:02,Mon,1223,3.153603513,0.161989262,FALSE
266,20:22:11,Fri,644,2.319951756,0.657131784,FALSE
267,5:07:55,Wed,57,0.72344494,0.396984979,FALSE
268,6:22:32,Sun,232,3.036161222,0.530894233,FALSE
269,12:11:27,Thu,24,2.018840512,0.281602593,FALSE
270,2:34:10,Tue,30,0.444002076,0.311962443,FALSE
271,12:43:39,Fri,1050,2.705765662,0.189506988,FALSE
272,23:14:26,Wed,98,0.541463729,0.230066244,FALSE
273,15:57:22,Wed,99,1.954367086,0.584806402,FALSE
274,4:38:57,Wed,156,0.702005779,0.177398539,FALSE
275,20:00:58,Sat,93,0.852830329,0.240804128,FALSE
276,2:51:57,Wed,30,0.739861576,0.080537209,FALSE
277,9:40:16,Wed,42,2.445350978,0.305402177,FALSE
278,4:12:34,Wed,823,0.730721492,0.238902425,FALSE
279,15:17:37,Mon,207,2.588827025,0.521479014,FALSE
280,10:14:33,Fri,15,0.92905309,0.301689158,FALSE
281,3:53:51,Thu,73,0.290110493,0.291779549,FALSE
282,9:46:56,Sat,12,2.183589233,0.244527203,FALSE
283,15:35:29,Wed,1329,2.082632093,0.283410767,FALSE
284,19:19:14,Mon,30,0.562363241,0.208350709,FALSE
285,11:10:47,Mon,37,2.382203937,0.520435418,FALSE
286,17:33:11,Fri,28,1.63331128,0.147741021,FALSE
287,23:22:55,Wed,67,2.294264725,0.138762463,FALSE
288,12:15:30,Fri,31,0.879914247,0.119350662,FALSE
289,3:01:12,Sun,78,0.305744436,0.478595932,FALSE
290,4:14:54,Fri,122,0.597541615,0.191461406,FALSE
291,18:24:31,Mon,530,1.635922303,0.071201581,FALSE
292,14:37:11,Wed,66,3.409412557,0.330377862,FALSE
293,14:37:30,Wed,10,0.345340467,0.325909264,FALSE
294,18:10:28,Sun,117,0.414357246,0.466206704,FALSE
295,14:11:11,Tue,643,0.696253513,0.170336666,FALSE
296,15:47:42,Fri,12,2.261696267,0.336856108,FALSE
297,20:20:16,Thu,907,0.380402723,0.274377001,FALSE
298,6:42:29,Tue,1681,2.338143763,0.268892407,FALSE
299,11:35:41,Wed,43,2.487383291,0.49210317,FALSE
300,3:26:09,Wed,343,0.30420816,0.359066911,FALSE
301,5:47:20,Mon,89,0.633288948,0.200014669,FALSE
302,10:07:56,Wed,366,2.911208303,0.153225966,FALSE
303,4:41:55,Wed,387,1.491001563,0.390174975,FALSE
304,22:41:05,Sun,12,1.886506972,0.461177429,FALSE
305,4:04:25,Wed,527,1.969341131,0.222946771,FALSE
306,16:18:07,Sat,16,1.868813805,0.395526423,FALSE
307,17:54:12,Wed,20,2.340519051,0.607692329,FALSE
308,23:34:55,Tue,23,0.316115195,0.08822604,FALSE
309,3:00:27,Tue,366,2.888118847,0.238027176,FALSE
310,15:45:34,Sat,501,0.514694643,0.475898031,FALSE
311,8:05:28,Mon,88,2.127133769,0.472713437,FALSE
312,19:34:47,Sun,101,3.832617408,0.233882461,FALSE
313,9:30:28,Wed,110,1.955320472,0.1573592,FALSE
314,16:49:29,Mon,491,1.822909159,0.395077688,FALSE
315,2:47:59,Sun,24,0.739974447,0.414679003,FALSE
316,11:40:44,Sat,13,1.921761764,0.134767031,FALSE
317,0:22:33,Sun,12,3.016616066,0.382503994,FALSE
318,14:27:53,Wed,443,0.828030572,0.330675417,FALSE
319,5:09:16,Mon,84,0.289372428,0.152322858,FALSE
320,22:12:36,Thu,84,0.439423796,0.206641917,FALSE
321,1:57:37,Wed,24,0.475905287,0.202774655,FALSE
322,1:02:43,Tue,508,0.685364666,0.423213625,FALSE
323,23:44:05,Fri,100,0.495805352,0.318309395,FALSE
324,17:40:04,Wed,24,2.39062864,0.354708372,FALSE
325,17:38:16,Sun,22,1.079613869,0.371693566,FALSE
326,20:37:09,Fri,260,0.794985126,0.156292428,FALSE
327,4:12:03,Wed,51,0.766633713,0.289722758,FALSE
328,21:23:08,Mon,9,2.488759519,0.687236659,FALSE
329,3:14:57,Thu,851,0.336226135,0.096849879,FALSE
330,3:30:53,Sat,1070,2.427852019,0.766179859,FALSE
331,21:54:12,Wed,37,0.364817427,0.176298502,FALSE
332,23:26:55,Wed,12,2.531853384,0.053288688,FALSE
333,4:09:27,Fri,122,0.891008129,0.852969574,FALSE
334,0:57:14,Sun,172,0.554208345,0.264154777,FALSE
335,10:16:41,Sat,250,0.591288024,0.437246916,FALSE
336,5:10:55,Wed,1156,0.672873589,0.187159469,FALSE
337,5:05:01,Thu,15,0.34879235,0.231875546,FALSE
338,0:31:05,Fri,14,0.448878278,0.482968566,FALSE
339,8:43:31,Mon,923,2.046089914,0.23799118,FALSE
340,2:33:45,Tue,23,0.644688047,1.263933931,FALSE
341,23:58:07,Tue,10,0.458025901,0.454567006,FALSE
342,5:34:28,Fri,364,0.57518291,0.35220308,FALSE
343,16:36:09,Fri,355,1.491736884,0.190408692,FALSE
344,11:38:33,Sun,1549,1.763716653,0.219285022,FALSE
345,14:10:06,Thu,358,0.745313119,0.398640169,FALSE
346,4:16:57,Tue,1318,2.825124796,0.420681106,FALSE
347,7:17:06,Fri,235,0.674020707,0.341710724,FALSE
348,5:23:47,Sun,583,0.408351696,0.186785015,FALSE
349,23:08:53,Wed,40,1.985503833,0.415424284,FALSE
350,21:03:05,Mon,9,0.478697024,0.100834357,FALSE
351,8:55:50,Tue,321,1.563078159,0.172329907,FALSE
352,0:57:37,Mon,258,1.837756068,0.222563205,FALSE
353,19:39:45,Wed,1339,0.901521525,0.287938575,FALSE
354,10:25:12,Thu,77,0.714078406,0.564735793,FALSE
355,2:05:33,Mon,12,3.107340674,0.106338266,FALSE
356,10:48:06,Thu,83,0.454312265,0.25193983,FALSE
357,19:19:23,Sat,44,1.131924309,0.122507984,FALSE
358,9:23:02,Sun,323,0.592073556,0.470459448,FALSE
359,23:02:38,Tue,144,0.656539132,0.523729191,FALSE
360,22:30:07,Mon,24,0.58828596,0.217912763,FALSE
361,5:07:40,Sat,235,0.700336716,0.342287127,FALSE
362,4:10:55,Fri,822,0.62440088,0.365439835,FALSE
363,21:45:31,Fri,44,2.238045407,0.568969973,FALSE
364,20:20:29,Mon,142,0.450511476,0.193122255,FALSE
365,13:58:28,Sun,41,2.525520876,0.332741451,FALSE
366,22:35:15,Sun,13,3.060711558,0.132217919,FALSE
367,17:45:53,Sat,118,0.52192335,0.25000319,FALSE
368,11:35:36,Mon,252,2.278022351,0.276489011,FALSE
369,9:30:33,Wed,18,2.925271874,0.400952415,FALSE
370,11:24:17,Wed,86,3.511680083,0.18267501,FALSE
371,13:54:27,Sat,200,2.606621446,0.360421034,FALSE
372,19:52:44,Tue,1175,1.63699968,0.154093052,FALSE
373,21:29:50,Sun,85,1.820883633,0.46778389,FALSE
374,4:40:22,Fri,19,0.450731345,0.171208809,FALSE
375,10:18:11,Tue,102,1.466211677,0.446136191,FALSE
376,11:16:14,Tue,63,0.354980173,0.303541793,FALSE
377,8:41:18,Sat,137,0.622218959,0.419044805,FALSE
378,10:02:02,Wed,272,0.378426348,0.115046711,FALSE
379,1:53:20,Wed,1152,0.364628232,0.230170721,FALSE
380,18:53:54,Mon,318,0.528327277,0.315679533,FALSE
381,12:38:52,Sat,44,0.851237763,0.163571155,FALSE
382,8:52:08,Fri,61,2.220660358,0.090589262,FALSE
383,21:52:57,Fri,165,0.662386933,0.189058203,FALSE
384,0:13:02,Tue,53,0.762380911,0.126728116,FALSE
385,1:27:00,Tue,394,2.294036377,0.171562466,FALSE
386,13:15:50,Wed,9,2.965979592,0.441050851,FALSE
387,14:40:16,Sat,70,1.514255324,0.13901584,FALSE
388,16:19:21,Fri,62,2.630425176,0.252680062,FALSE
389,17:04:50,Fri,60,2.63806624,0.235985369,FALSE
390,3:13:00,Wed,94,1.804211181,0.209853861,FALSE
391,13:59:18,Sun,233,2.472196756,0.244888828,FALSE
392,9:20:22,Thu,1245,1.276960577,0.175272996,FALSE
393,7:01:37,Wed,53,0.802581723,0.169823808,FALSE
394,10:13:54,Wed,351,2.155094134,0.173962612,FALSE
395,12:14:15,Fri,11,2.754737273,0.167297697,FALSE
396,2:39:53,Thu,58,2.584906159,0.316506702,FALSE
397,14:34:26,Tue,83,0.516570169,0.526779855,FALSE
398,18:04:20,Thu,18,1.716263058,0.382158669,FALSE
399,17:02:51,Sun,41,0.788326035,0.7855937,FALSE
400,11:40:48,Wed,28,3.228093441,0.233698301,FALSE
401,15:15:58,Mon,661,0.585451091,0.377230674,FALSE
402,7:03:37,Mon,50,0.42236847,0.121849225,FALSE
403,16:28:26,Sun,34,0.656716823,0.157170142,FALSE
404,2:57:00,Sat,13,0.834750736,0.267878986,FALSE
405,2:47:26,Tue,615,0.495421731,0.257654945,FALSE
406,14:30:51,Sun,236,1.920967688,0.331194637,FALSE
407,22:01:53,Sun,299,1.469433121,0.549719409,FALSE
408,9:26:54,Fri,723,0.601864557,0.274220964,FALSE
409,2:16:51,Sun,109,3.045306746,0.376154499,FALSE
410,13:05:05,Tue,46,0.709206947,0.3054526,FALSE
411,17:28:52,Fri,16,1.268723124,0.183263296,FALSE
412,13:31:09,Thu,89,0.593906032,0.143661146,FALSE
413,3:49:06,Mon,210,0.350816468,0.746953415,FALSE
414,7:11:29,Wed,326,0.327216416,0.137074136,FALSE
415,5:20:51,Tue,11,2.869166889,0.329176575,FALSE
416,3:53:14,Sun,48,0.681987162,0.171046999,FALSE
417,22:08:57,Fri,19,0.484190756,0.166075032,FALSE
418,4:12:24,Wed,368,0.732539905,0.237109851,FALSE
419,19:56:55,Thu,145,2.010584435,0.244804969,FALSE
420,22:15:09,Fri,488,1.815993161,0.172077929,FALSE
421,3:13:03,Sun,64,0.769737433,0.466852199,FALSE
422,18:01:17,Mon,227,1.628965746,0.270200511,FALSE
423,4:56:38,Wed,23,0.665441275,0.205897292,FALSE
424,5:14:28,Sat,961,0.626067732,0.620130293,FALSE
425,6:16:26,Wed,13,0.855453456,0.452265166,FALSE
426,8:27:37,Wed,307,0.340904805,0.328355146,FALSE
427,2:06:09,Tue,174,0.845803254,0.191855151,FALSE
428,3:34:27,Thu,292,2.810186881,0.1973211,FALSE
429,2:56:45,Fri,10,0.556015542,0.504779864,FALSE
430,21:39:32,Sun,13,1.73983127,0.142006317,FALSE
431,3:25:59,Wed,42,0.473677585,0.190103465,FALSE
432,11:06:46,Sun,15,0.35383371,0.260854939,FALSE
433,3:20:07,Mon,15,2.080062614,0.273001976,FALSE
434,8:39:20,Wed,50,1.287229434,0.346934787,FALSE
435,0:48:46,Fri,905,0.648353134,0.181276425,FALSE
436,8:56:37,Wed,473,0.786262199,0.192450646,FALSE
437,22:04:25,Sat,12,0.745409343,0.471277219,FALSE
438,0:28:11,Sat,9,1.743153146,0.293749818,FALSE
439,18:57:40,Fri,190,0.728215116,0.362236123,FALSE
440,13:56:49,Sat,34,1.828969153,0.33760673,FALSE
441,22:23:04,Tue,306,2.330301095,0.505553516,FALSE
442,15:34:16,Sat,15,0.782133299,0.119120955,FALSE
443,6:07:26,Mon,1075,0.673636316,0.225338825,FALSE
444,16:14:51,Sat,322,2.887461487,0.293332139,FALSE
445,15:55:26,Wed,210,2.130615798,0.277198667,FALSE
446,23:03:06,Mon,29,0.795701323,0.78154368,FALSE
447,3:55:56,Fri,15,0.492314462,0.105724094,FALSE
448,13:02:58,Sat,733,1.487717749,0.26198335,FALSE
